==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 8,790
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
120        | 1               | 0.00001000%
121        | 4               | 0.00004000%
122        | 13              | 0.00013000%
123        | 54              | 0.00054000%
124        | 246             | 0.00246000%
125        | 702             | 0.00702000%
126        | 1,976           | 0.01976000%
127        | 5,171           | 0.05171000%
128        | 12,002          | 0.12002000%
129        | 25,033          | 0.25033000%
130        | 48,695          | 0.48695000%
131        | 86,508          | 0.86508000%
132        | 144,113         | 1.44113000%
133        | 220,968         | 2.20968000%
134        | 321,378         | 3.21378000%
135        | 433,412         | 4.33412000%
136        | 552,989         | 5.52989000%
137        | 668,729         | 6.68729000%
138        | 763,564         | 7.63564000%
139        | 831,806         | 8.31806000%
140        | 859,645         | 8.59645000%
141        | 848,895         | 8.48895000%
142        | 799,376         | 7.99376000%
143        | 722,109         | 7.22109000%
144        | 627,705         | 6.27705000%
145        | 522,022         | 5.22022000%
146        | 419,181         | 4.19181000%
147        | 324,761         | 3.24761000%
148        | 242,376         | 2.42376000%
149        | 173,953         | 1.73953000%
150        | 121,594         | 1.21594000%
151        | 82,706          | 0.82706000%
152        | 53,882          | 0.53882000%
153        | 34,427          | 0.34427000%
154        | 20,987          | 0.20987000%
155        | 12,553          | 0.12553000%
156        | 7,385           | 0.07385000%
157        | 4,170           | 0.04170000%
158        | 2,292           | 0.02292000%
159        | 1,283           | 0.01283000%
160        | 701             | 0.00701000%
161        | 317             | 0.00317000%
162        | 167             | 0.00167000%
163        | 81              | 0.00081000%
164        | 43              | 0.00043000%
165        | 16              | 0.00016000%
166        | 4               | 0.00004000%
167        | 3               | 0.00003000%
169        | 1               | 0.00001000%
170        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
73         | 1               | 0.00001000%
74         | 9               | 0.00009000%
75         | 28              | 0.00028000%
76         | 71              | 0.00071000%
77         | 249             | 0.00249000%
78         | 715             | 0.00715000%
79         | 1,938           | 0.01938000%
80         | 4,919           | 0.04919000%
81         | 11,028          | 0.11028000%
82         | 22,754          | 0.22754000%
83         | 43,590          | 0.43590000%
84         | 78,687          | 0.78687000%
85         | 131,958         | 1.31958000%
86         | 205,803         | 2.05803000%
87         | 301,584         | 3.01584000%
88         | 415,970         | 4.15970000%
89         | 541,814         | 5.41814000%
90         | 665,737         | 6.65737000%
91         | 773,542         | 7.73542000%
92         | 849,730         | 8.49730000%
93         | 886,450         | 8.86450000%
94         | 881,361         | 8.81361000%
95         | 832,791         | 8.32791000%
96         | 753,545         | 7.53545000%
97         | 646,493         | 6.46493000%
98         | 534,643         | 5.34643000%
99         | 421,204         | 4.21204000%
100        | 319,529         | 3.19529000%
101        | 231,976         | 2.31976000%
102        | 161,205         | 1.61205000%
103        | 107,798         | 1.07798000%
104        | 69,972          | 0.69972000%
105        | 43,776          | 0.43776000%
106        | 26,188          | 0.26188000%
107        | 15,157          | 0.15157000%
108        | 8,500           | 0.08500000%
109        | 4,498           | 0.04498000%
110        | 2,462           | 0.02462000%
111        | 1,228           | 0.01228000%
112        | 611             | 0.00611000%
113        | 253             | 0.00253000%
114        | 124             | 0.00124000%
115        | 65              | 0.00065000%
116        | 19              | 0.00019000%
117        | 13              | 0.00013000%
118        | 4               | 0.00004000%
119        | 5               | 0.00005000%
120        | 2               | 0.00002000%
121        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
