==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 8,970
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
124        | 6               | 0.00006000%
125        | 24              | 0.00024000%
126        | 91              | 0.00091000%
127        | 345             | 0.00345000%
128        | 933             | 0.00933000%
129        | 2,621           | 0.02621000%
130        | 6,360           | 0.06360000%
131        | 14,366          | 0.14366000%
132        | 29,159          | 0.29159000%
133        | 55,112          | 0.55112000%
134        | 95,910          | 0.95910000%
135        | 155,738         | 1.55738000%
136        | 235,860         | 2.35860000%
137        | 336,052         | 3.36052000%
138        | 449,277         | 4.49277000%
139        | 565,543         | 5.65543000%
140        | 676,251         | 6.76251000%
141        | 767,832         | 7.67832000%
142        | 828,649         | 8.28649000%
143        | 851,092         | 8.51092000%
144        | 836,360         | 8.36360000%
145        | 785,820         | 7.85820000%
146        | 708,047         | 7.08047000%
147        | 613,908         | 6.13908000%
148        | 510,625         | 5.10625000%
149        | 409,229         | 4.09229000%
150        | 317,769         | 3.17769000%
151        | 237,103         | 2.37103000%
152        | 170,746         | 1.70746000%
153        | 119,747         | 1.19747000%
154        | 81,517          | 0.81517000%
155        | 53,586          | 0.53586000%
156        | 33,856          | 0.33856000%
157        | 21,095          | 0.21095000%
158        | 12,587          | 0.12587000%
159        | 7,473           | 0.07473000%
160        | 4,216           | 0.04216000%
161        | 2,353           | 0.02353000%
162        | 1,315           | 0.01315000%
163        | 743             | 0.00743000%
164        | 336             | 0.00336000%
165        | 203             | 0.00203000%
166        | 81              | 0.00081000%
167        | 40              | 0.00040000%
168        | 13              | 0.00013000%
169        | 5               | 0.00005000%
170        | 4               | 0.00004000%
172        | 2               | 0.00002000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
75         | 2               | 0.00002000%
