==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 6,420
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
85         | 1               | 0.00001000%
86         | 1               | 0.00001000%
87         | 9               | 0.00009000%
88         | 78              | 0.00078000%
89         | 398             | 0.00398000%
90         | 1,653           | 0.01653000%
91         | 5,257           | 0.05257000%
92         | 14,899          | 0.14899000%
93         | 36,280          | 0.36280000%
94         | 77,614          | 0.77614000%
95         | 147,363         | 1.47363000%
96         | 251,523         | 2.51523000%
97         | 389,040         | 3.89040000%
98         | 549,007         | 5.49007000%
99         | 715,189         | 7.15189000%
100        | 861,456         | 8.61456000%
101        | 961,972         | 9.61972000%
102        | 1,004,386       | 10.04386000%
103        | 986,206         | 9.86206000%
104        | 907,750         | 9.07750000%
105        | 790,155         | 7.90155000%
106        | 651,403         | 6.51403000%
107        | 511,195         | 5.11195000%
108        | 381,808         | 3.81808000%
109        | 270,851         | 2.70851000%
110        | 185,484         | 1.85484000%
111        | 120,446         | 1.20446000%
112        | 75,631          | 0.75631000%
113        | 45,538          | 0.45538000%
114        | 26,549          | 0.26549000%
115        | 14,630          | 0.14630000%
116        | 8,066           | 0.08066000%
117        | 4,136           | 0.04136000%
118        | 2,120           | 0.02120000%
119        | 983             | 0.00983000%
120        | 497             | 0.00497000%
121        | 245             | 0.00245000%
122        | 104             | 0.00104000%
123        | 51              | 0.00051000%
124        | 13              | 0.00013000%
125        | 7               | 0.00007000%
126        | 3               | 0.00003000%
127        | 2               | 0.00002000%
129        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
51         | 2               | 0.00002000%
52         | 13              | 0.00013000%
53         | 40              | 0.00040000%
54         | 232             | 0.00232000%
55         | 796             | 0.00796000%
56         | 2,557           | 0.02557000%
57         | 7,405           | 0.07405000%
58         | 19,077          | 0.19077000%
59         | 43,135          | 0.43135000%
60         | 88,411          | 0.88411000%
61         | 161,396         | 1.61396000%
62         | 271,252         | 2.71252000%
63         | 416,961         | 4.16961000%
64         | 583,525         | 5.83525000%
65         | 755,187         | 7.55187000%
66         | 903,989         | 9.03989000%
67         | 1,005,864       | 10.05864000%
68         | 1,040,543       | 10.40543000%
69         | 1,008,330       | 10.08330000%
70         | 911,858         | 9.11858000%
71         | 777,550         | 7.77550000%
72         | 621,084         | 6.21084000%
73         | 468,878         | 4.68878000%
74         | 336,389         | 3.36389000%
75         | 228,467         | 2.28467000%
76         | 145,999         | 1.45999000%
77         | 89,783          | 0.89783000%
78         | 51,841          | 0.51841000%
79         | 29,280          | 0.29280000%
80         | 15,455          | 0.15455000%
81         | 7,808           | 0.07808000%
82         | 3,767           | 0.03767000%
83         | 1,764           | 0.01764000%
84         | 768             | 0.00768000%
85         | 371             | 0.00371000%
86         | 129             | 0.00129000%
87         | 59              | 0.00059000%
88         | 22              | 0.00022000%
89         | 8               | 0.00008000%
90         | 3               | 0.00003000%
92         | 2               | 0.00002000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
19         | 11              | 0.00011000%
20         | 33              | 0.00033000%
21         | 148             | 0.00148000%
22         | 564             | 0.00564000%
23         | 1,749           | 0.01749000%
24         | 5,294           | 0.05294000%
25         | 14,271          | 0.14271000%
26         | 35,152          | 0.35152000%
27         | 78,360          | 0.78360000%
28         | 157,506         | 1.57506000%
29         | 289,865         | 2.89865000%
30         | 478,714         | 4.78714000%
31         | 716,243         | 7.16243000%
32         | 966,694         | 9.66694000%
33         | 1,176,201       | 11.76201000%
34         | 1,288,331       | 12.88331000%
35         | 1,269,871       | 12.69871000%
36         | 1,127,515       | 11.27515000%
37         | 894,992         | 8.94992000%
38         | 641,354         | 6.41354000%
39         | 410,078         | 4.10078000%
40         | 235,423         | 2.35423000%
41         | 120,450         | 1.20450000%
42         | 55,869          | 0.55869000%
43         | 23,018          | 0.23018000%
44         | 8,442           | 0.08442000%
45         | 2,775           | 0.02775000%
46         | 806             | 0.00806000%
47         | 213             | 0.00213000%
48         | 50              | 0.00050000%
49         | 5               | 0.00005000%
50         | 2               | 0.00002000%
51         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 2,433,446       | 24.33446000%
1          | 2,147,231       | 21.47231000%
2          | 1,949,629       | 19.49629000%
3          | 1,475,458       | 14.75458000%
4          | 958,418         | 9.58418000%
5          | 549,088         | 5.49088000%
6          | 278,821         | 2.78821000%
7          | 127,041         | 1.27041000%
8          | 51,977          | 0.51977000%
9          | 19,271          | 0.19271000%
10         | 6,748           | 0.06748000%
11         | 2,121           | 0.02121000%
