==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 8,780
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
120        | 1               | 0.00001000%
121        | 6               | 0.00006000%
122        | 17              | 0.00017000%
123        | 74              | 0.00074000%
124        | 274             | 0.00274000%
125        | 830             | 0.00830000%
126        | 2,288           | 0.02288000%
127        | 5,939           | 0.05939000%
128        | 13,508          | 0.13508000%
129        | 27,880          | 0.27880000%
130        | 53,429          | 0.53429000%
131        | 94,333          | 0.94333000%
132        | 154,590         | 1.54590000%
133        | 235,469         | 2.35469000%
134        | 338,698         | 3.38698000%
135        | 452,191         | 4.52191000%
136        | 572,186         | 5.72186000%
137        | 685,618         | 6.85618000%
138        | 777,552         | 7.77552000%
139        | 838,989         | 8.38989000%
140        | 861,123         | 8.61123000%
141        | 844,021         | 8.44021000%
142        | 788,729         | 7.88729000%
143        | 707,873         | 7.07873000%
144        | 611,888         | 6.11888000%
145        | 505,183         | 5.05183000%
146        | 402,728         | 4.02728000%
147        | 310,602         | 3.10602000%
148        | 230,442         | 2.30442000%
149        | 164,267         | 1.64267000%
150        | 114,544         | 1.14544000%
151        | 77,237          | 0.77237000%
152        | 49,990          | 0.49990000%
153        | 31,696          | 0.31696000%
154        | 19,325          | 0.19325000%
155        | 11,512          | 0.11512000%
156        | 6,789           | 0.06789000%
157        | 3,746           | 0.03746000%
158        | 2,112           | 0.02112000%
159        | 1,125           | 0.01125000%
160        | 622             | 0.00622000%
161        | 296             | 0.00296000%
162        | 150             | 0.00150000%
163        | 69              | 0.00069000%
164        | 37              | 0.00037000%
165        | 13              | 0.00013000%
166        | 4               | 0.00004000%
167        | 3               | 0.00003000%
169        | 1               | 0.00001000%
170        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
73         | 1               | 0.00001000%
74         | 9               | 0.00009000%
75         | 34              | 0.00034000%
76         | 77              | 0.00077000%
77         | 274             | 0.00274000%
78         | 809             | 0.00809000%
79         | 2,153           | 0.02153000%
80         | 5,326           | 0.05326000%
81         | 11,878          | 0.11878000%
82         | 24,426          | 0.24426000%
83         | 46,402          | 0.46402000%
84         | 83,201          | 0.83201000%
85         | 138,544         | 1.38544000%
86         | 215,138         | 2.15138000%
87         | 312,428         | 3.12428000%
88         | 429,205         | 4.29205000%
89         | 554,842         | 5.54842000%
90         | 678,840         | 6.78840000%
91         | 783,398         | 7.83398000%
92         | 856,841         | 8.56841000%
93         | 888,561         | 8.88561000%
94         | 878,403         | 8.78403000%
95         | 825,907         | 8.25907000%
96         | 743,021         | 7.43021000%
97         | 635,134         | 6.35134000%
98         | 522,212         | 5.22212000%
99         | 409,662         | 4.09662000%
100        | 308,939         | 3.08939000%
101        | 223,729         | 2.23729000%
102        | 154,267         | 1.54267000%
103        | 102,909         | 1.02909000%
104        | 66,641          | 0.66641000%
105        | 41,355          | 0.41355000%
106        | 24,639          | 0.24639000%
107        | 14,279          | 0.14279000%
108        | 7,894           | 0.07894000%
109        | 4,222           | 0.04222000%
110        | 2,259           | 0.02259000%
111        | 1,136           | 0.01136000%
112        | 562             | 0.00562000%
113        | 228             | 0.00228000%
114        | 115             | 0.00115000%
115        | 62              | 0.00062000%
116        | 15              | 0.00015000%
117        | 11              | 0.00011000%
118        | 4               | 0.00004000%
119        | 5               | 0.00005000%
120        | 2               | 0.00002000%
121        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
