==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 7,490
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
102        | 5               | 0.00005000%
103        | 24              | 0.00024000%
104        | 89              | 0.00089000%
105        | 436             | 0.00436000%
106        | 1,416           | 0.01416000%
107        | 4,238           | 0.04238000%
108        | 10,966          | 0.10966000%
109        | 25,583          | 0.25583000%
110        | 53,285          | 0.53285000%
111        | 100,173         | 1.00173000%
112        | 171,523         | 1.71523000%
113        | 271,117         | 2.71117000%
114        | 394,287         | 3.94287000%
115        | 533,581         | 5.33581000%
116        | 672,607         | 6.72607000%
117        | 797,447         | 7.97447000%
118        | 885,686         | 8.85686000%
119        | 930,372         | 9.30372000%
120        | 921,613         | 9.21613000%
121        | 865,636         | 8.65636000%
122        | 774,874         | 7.74874000%
123        | 660,104         | 6.60104000%
124        | 537,980         | 5.37980000%
125        | 421,007         | 4.21007000%
126        | 314,386         | 3.14386000%
127        | 225,879         | 2.25879000%
128        | 156,518         | 1.56518000%
129        | 103,784         | 1.03784000%
130        | 67,237          | 0.67237000%
131        | 41,546          | 0.41546000%
132        | 24,862          | 0.24862000%
133        | 14,367          | 0.14367000%
134        | 8,207           | 0.08207000%
135        | 4,440           | 0.04440000%
136        | 2,326           | 0.02326000%
137        | 1,210           | 0.01210000%
138        | 634             | 0.00634000%
139        | 300             | 0.00300000%
140        | 139             | 0.00139000%
141        | 70              | 0.00070000%
142        | 31              | 0.00031000%
143        | 7               | 0.00007000%
144        | 6               | 0.00006000%
145        | 1               | 0.00001000%
146        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
60         | 1               | 0.00001000%
62         | 7               | 0.00007000%
63         | 33              | 0.00033000%
64         | 138             | 0.00138000%
65         | 538             | 0.00538000%
66         | 1,601           | 0.01601000%
67         | 4,450           | 0.04450000%
68         | 10,858          | 0.10858000%
69         | 24,317          | 0.24317000%
70         | 49,661          | 0.49661000%
71         | 93,419          | 0.93419000%
72         | 161,620         | 1.61620000%
73         | 256,477         | 2.56477000%
74         | 379,886         | 3.79886000%
75         | 522,592         | 5.22592000%
76         | 670,464         | 6.70464000%
77         | 805,729         | 8.05729000%
78         | 904,922         | 9.04922000%
79         | 958,923         | 9.58923000%
80         | 956,555         | 9.56555000%
81         | 900,021         | 9.00021000%
82         | 801,602         | 8.01602000%
83         | 677,482         | 6.77482000%
84         | 543,584         | 5.43584000%
85         | 415,354         | 4.15354000%
86         | 302,060         | 3.02060000%
87         | 209,337         | 2.09337000%
88         | 138,970         | 1.38970000%
89         | 87,488          | 0.87488000%
90         | 54,045          | 0.54045000%
91         | 31,538          | 0.31538000%
92         | 17,373          | 0.17373000%
93         | 9,490           | 0.09490000%
94         | 4,918           | 0.04918000%
95         | 2,411           | 0.02411000%
96         | 1,180           | 0.01180000%
97         | 520             | 0.00520000%
98         | 253             | 0.00253000%
99         | 121             | 0.00121000%
100        | 37              | 0.00037000%
101        | 14              | 0.00014000%
102        | 5               | 0.00005000%
103        | 3               | 0.00003000%
104        | 3               | 0.00003000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
22         | 1               | 0.00001000%
23         | 3               | 0.00003000%
24         | 13              | 0.00013000%
25         | 57              | 0.00057000%
26         | 221             | 0.00221000%
27         | 635             | 0.00635000%
28         | 1,907           | 0.01907000%
29         | 5,208           | 0.05208000%
30         | 13,425          | 0.13425000%
31         | 31,074          | 0.31074000%
32         | 65,280          | 0.65280000%
33         | 127,526         | 1.27526000%
34         | 229,210         | 2.29210000%
35         | 375,641         | 3.75641000%
36         | 565,612         | 5.65612000%
37         | 779,552         | 7.79552000%
38         | 986,174         | 9.86174000%
39         | 1,139,489       | 11.39489000%
40         | 1,201,930       | 12.01930000%
41         | 1,159,563       | 11.59563000%
42         | 1,016,173       | 10.16173000%
43         | 817,706         | 8.17706000%
44         | 595,645         | 5.95645000%
45         | 398,221         | 3.98221000%
46         | 240,576         | 2.40576000%
47         | 132,589         | 1.32589000%
48         | 66,716          | 0.66716000%
49         | 30,331          | 0.30331000%
50         | 12,459          | 0.12459000%
51         | 4,734           | 0.04734000%
52         | 1,659           | 0.01659000%
53         | 495             | 0.00495000%
54         | 123             | 0.00123000%
55         | 44              | 0.00044000%
56         | 6               | 0.00006000%
57         | 1               | 0.00001000%
58         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 558,983         | 5.58983000%
1          | 975,408         | 9.75408000%
2          | 1,385,916       | 13.85916000%
3          | 1,595,326       | 15.95326000%
4          | 1,565,492       | 15.65492000%
5          | 1,338,618       | 13.38618000%
6          | 1,015,751       | 10.15751000%
7          | 689,325         | 6.89325000%
8          | 422,479         | 4.22479000%
9          | 237,139         | 2.37139000%
10         | 120,016         | 1.20016000%
11         | 56,377          | 0.56377000%
12         | 24,393          | 0.24393000%
13         | 9,498           | 0.09498000%
14         | 3,540           | 0.03540000%
15         | 1,195           | 0.01195000%
16         | 380             | 0.00380000%
17         | 119             | 0.00119000%
18         | 37              | 0.00037000%
19         | 7               | 0.00007000%
20         | 1               | 0.00001000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
 >= 5 copies | 4.4614          |  0.0000% |  0.0161% |  0.9588% | 11.4585% | 38.5751% | 38.8657% |  9.6771% |  0.4486% |  0.0000%
 >= 6 copies | 3.5260          |  0.0093% |  0.8415% | 10.8267% | 36.7683% | 38.7365% | 12.0620% |  0.7498% |  0.0059% |  0.0000%
 >= 7 copies | 2.5951          |  0.5107% |  9.4365% | 35.8800% | 39.5735% | 13.4160% |  1.1712% |  0.0122% |  0.0000% |  0.0000%
